dep,Num_Acc,an,regionName,grav
52.0,201100033442,2011,Grand-Est,2
52.0,201100033460,2011,Grand-Est,2
53.0,201100033494,2011,Pays de la Loire,2
53.0,201100033495,2011,Pays de la Loire,2
53.0,201100033504,2011,Pays de la Loire,2
53.0,201100033526,2011,Pays de la Loire,2
54.0,201100033569,2011,Grand-Est,2
54.0,201100033689,2011,Grand-Est,2
54.0,201100033703,2011,Grand-Est,2
54.0,201100033756,2011,Grand-Est,2
54.0,201100033851,2011,Grand-Est,2
54.0,201100033900,2011,Grand-Est,2
54.0,201100034050,2011,Grand-Est,2
54.0,201100034057,2011,Grand-Est,2
55.0,201100034092,2011,Grand-Est,2
56.0,201100034146,2011,Bretagne,2
56.0,201100034265,2011,Bretagne,2
57.0,201100034536,2011,Grand-Est,2
57.0,201100034562,2011,Grand-Est,2
57.0,201100034573,2011,Grand-Est,2
57.0,201100034624,2011,Grand-Est,2
57.0,201100034645,2011,Grand-Est,2
57.0,201100034662,2011,Grand-Est,2
57.0,201100034683,2011,Grand-Est,2
58.0,201100034804,2011,Bourgogne-Franche-Comté,2
58.0,201100034831,2011,Bourgogne-Franche-Comté,2
58.0,201100034861,2011,Bourgogne-Franche-Comté,2
59.0,201100034911,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100034937,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100034943,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100034950,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100034956,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100034957,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100034981,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100034987,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035060,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035064,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035121,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035132,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035164,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035170,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035174,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035174,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035215,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035247,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035285,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035318,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035321,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035498,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035500,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035619,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035786,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035788,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035789,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035793,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035794,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035797,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035860,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035875,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035983,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100035999,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100036120,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100036144,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100036189,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100036233,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100036320,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100036428,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100036467,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100036482,2011,Nord-Pas-de-Calais-Picardie,2
60.0,201100036494,2011,Nord-Pas-de-Calais-Picardie,2
60.0,201100036507,2011,Nord-Pas-de-Calais-Picardie,2
60.0,201100036517,2011,Nord-Pas-de-Calais-Picardie,2
60.0,201100036562,2011,Nord-Pas-de-Calais-Picardie,2
61.0,201100036583,2011,Normandie,2
61.0,201100036601,2011,Normandie,2
61.0,201100036625,2011,Normandie,2
62.0,201100036627,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100036633,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100036637,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100036640,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100036646,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100036655,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100036660,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100036719,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100036745,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100036752,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100036758,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100036758,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100036779,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100036799,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100036820,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100036850,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100036853,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100036896,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100036919,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100036919,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100036945,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100036995,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100037001,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100037013,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100037061,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100037068,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100037085,2011,Nord-Pas-de-Calais-Picardie,2
63.0,201100037192,2011,Auvergne-Rhône-Alpes,2
63.0,201100037284,2011,Auvergne-Rhône-Alpes,2
63.0,201100037306,2011,Auvergne-Rhône-Alpes,2
63.0,201100037571,2011,Auvergne-Rhône-Alpes,2
63.0,201100037571,2011,Auvergne-Rhône-Alpes,2
63.0,201100037609,2011,Auvergne-Rhône-Alpes,2
63.0,201100037609,2011,Auvergne-Rhône-Alpes,2
63.0,201100037648,2011,Auvergne-Rhône-Alpes,2
63.0,201100037652,2011,Auvergne-Rhône-Alpes,2
64.0,201100037716,2011,Nouvelle-Aquitaine,2
64.0,201100037769,2011,Nouvelle-Aquitaine,2
64.0,201100037792,2011,Nouvelle-Aquitaine,2
64.0,201100037792,2011,Nouvelle-Aquitaine,2
64.0,201100037865,2011,Nouvelle-Aquitaine,2
64.0,201100037905,2011,Nouvelle-Aquitaine,2
64.0,201100038042,2011,Nouvelle-Aquitaine,2
64.0,201100038082,2011,Nouvelle-Aquitaine,2
64.0,201100038363,2011,Nouvelle-Aquitaine,2
64.0,201100038366,2011,Nouvelle-Aquitaine,2
65.0,201100038429,2011,Occitanie,2
65.0,201100038497,2011,Occitanie,2
65.0,201100038516,2011,Occitanie,2
65.0,201100038519,2011,Occitanie,2
65.0,201100038521,2011,Occitanie,2
65.0,201100038531,2011,Occitanie,2
65.0,201100038543,2011,Occitanie,2
66.0,201100038581,2011,Occitanie,2
66.0,201100038673,2011,Occitanie,2
66.0,201100038686,2011,Occitanie,2
67.0,201100038722,2011,Grand-Est,2
67.0,201100038728,2011,Grand-Est,2
67.0,201100038740,2011,Grand-Est,2
67.0,201100038959,2011,Grand-Est,2
67.0,201100038959,2011,Grand-Est,2
67.0,201100038982,2011,Grand-Est,2
67.0,201100039158,2011,Grand-Est,2
68.0,201100039250,2011,Grand-Est,2
68.0,201100039297,2011,Grand-Est,2
68.0,201100039325,2011,Grand-Est,2
68.0,201100039344,2011,Grand-Est,2
68.0,201100039353,2011,Grand-Est,2
69.0,201100039468,2011,Auvergne-Rhône-Alpes,2
69.0,201100039500,2011,Auvergne-Rhône-Alpes,2
69.0,201100039514,2011,Auvergne-Rhône-Alpes,2
69.0,201100039646,2011,Auvergne-Rhône-Alpes,2
69.0,201100039664,2011,Auvergne-Rhône-Alpes,2
69.0,201100039769,2011,Auvergne-Rhône-Alpes,2
69.0,201100039773,2011,Auvergne-Rhône-Alpes,2
69.0,201100039779,2011,Auvergne-Rhône-Alpes,2
69.0,201100039871,2011,Auvergne-Rhône-Alpes,2
69.0,201100039875,2011,Auvergne-Rhône-Alpes,2
69.0,201100039890,2011,Auvergne-Rhône-Alpes,2
69.0,201100039918,2011,Auvergne-Rhône-Alpes,2
69.0,201100039975,2011,Auvergne-Rhône-Alpes,2
70.0,201100040033,2011,Bourgogne-Franche-Comté,2
71.0,201100040098,2011,Bourgogne-Franche-Comté,2
71.0,201100040102,2011,Bourgogne-Franche-Comté,2
71.0,201100040119,2011,Bourgogne-Franche-Comté,2
71.0,201100040139,2011,Bourgogne-Franche-Comté,2
71.0,201100040153,2011,Bourgogne-Franche-Comté,2
71.0,201100040171,2011,Bourgogne-Franche-Comté,2
71.0,201100040180,2011,Bourgogne-Franche-Comté,2
72.0,201100040278,2011,Pays de la Loire,2
72.0,201100040302,2011,Pays de la Loire,2
72.0,201100040342,2011,Pays de la Loire,2
73.0,201100040479,2011,Auvergne-Rhône-Alpes,2
73.0,201100040484,2011,Auvergne-Rhône-Alpes,2
73.0,201100040492,2011,Auvergne-Rhône-Alpes,2
73.0,201100040504,2011,Auvergne-Rhône-Alpes,2
74.0,201100040554,2011,Auvergne-Rhône-Alpes,2
74.0,201100040558,2011,Auvergne-Rhône-Alpes,2
76.0,201100040602,2011,Normandie,2
76.0,201100040676,2011,Normandie,2
76.0,201100040708,2011,Normandie,2
76.0,201100040765,2011,Normandie,2
76.0,201100040781,2011,Normandie,2
76.0,201100040833,2011,Normandie,2
76.0,201100040904,2011,Normandie,2
76.0,201100040930,2011,Normandie,2
76.0,201100040952,2011,Normandie,2
76.0,201100040969,2011,Normandie,2
76.0,201100041030,2011,Normandie,2
76.0,201100041121,2011,Normandie,2
76.0,201100041140,2011,Normandie,2
76.0,201100041152,2011,Normandie,2
76.0,201100041159,2011,Normandie,2
76.0,201100041169,2011,Normandie,2
76.0,201100041177,2011,Normandie,2
76.0,201100041210,2011,Normandie,2
76.0,201100041221,2011,Normandie,2
77.0,201100041241,2011,Ile-de-France,2
77.0,201100041247,2011,Ile-de-France,2
77.0,201100041247,2011,Ile-de-France,2
77.0,201100041247,2011,Ile-de-France,2
77.0,201100041251,2011,Ile-de-France,2
77.0,201100041263,2011,Ile-de-France,2
77.0,201100041266,2011,Ile-de-France,2
77.0,201100041279,2011,Ile-de-France,2
77.0,201100041379,2011,Ile-de-France,2
77.0,201100041380,2011,Ile-de-France,2
77.0,201100041392,2011,Ile-de-France,2
77.0,201100041406,2011,Ile-de-France,2
77.0,201100041414,2011,Ile-de-France,2
77.0,201100041417,2011,Ile-de-France,2
77.0,201100041423,2011,Ile-de-France,2
77.0,201100041441,2011,Ile-de-France,2
77.0,201100041444,2011,Ile-de-France,2
77.0,201100041472,2011,Ile-de-France,2
77.0,201100041479,2011,Ile-de-France,2
77.0,201100041483,2011,Ile-de-France,2
77.0,201100041494,2011,Ile-de-France,2
77.0,201100041524,2011,Ile-de-France,2
77.0,201100041554,2011,Ile-de-France,2
77.0,201100041561,2011,Ile-de-France,2
77.0,201100041566,2011,Ile-de-France,2
77.0,201100041567,2011,Ile-de-France,2
77.0,201100041568,2011,Ile-de-France,2
77.0,201100041574,2011,Ile-de-France,2
77.0,201100041586,2011,Ile-de-France,2
77.0,201100041592,2011,Ile-de-France,2
77.0,201100041658,2011,Ile-de-France,2
77.0,201100041658,2011,Ile-de-France,2
77.0,201100041658,2011,Ile-de-France,2
77.0,201100041682,2011,Ile-de-France,2
78.0,201100041771,2011,Ile-de-France,2
78.0,201100041892,2011,Ile-de-France,2
78.0,201100041920,2011,Ile-de-France,2
78.0,201100041944,2011,Ile-de-France,2
78.0,201100041972,2011,Ile-de-France,2
78.0,201100042034,2011,Ile-de-France,2
78.0,201100042035,2011,Ile-de-France,2
78.0,201100042184,2011,Ile-de-France,2
78.0,201100042191,2011,Ile-de-France,2
78.0,201100042222,2011,Ile-de-France,2
78.0,201100042227,2011,Ile-de-France,2
78.0,201100042249,2011,Ile-de-France,2
78.0,201100042278,2011,Ile-de-France,2
78.0,201100042279,2011,Ile-de-France,2
78.0,201100042371,2011,Ile-de-France,2
78.0,201100042417,2011,Ile-de-France,2
78.0,201100042421,2011,Ile-de-France,2
78.0,201100042434,2011,Ile-de-France,2
78.0,201100042434,2011,Ile-de-France,2
78.0,201100042451,2011,Ile-de-France,2
78.0,201100042453,2011,Ile-de-France,2
78.0,201100042454,2011,Ile-de-France,2
79.0,201100042460,2011,Nouvelle-Aquitaine,2
79.0,201100042463,2011,Nouvelle-Aquitaine,2
79.0,201100042475,2011,Nouvelle-Aquitaine,2
79.0,201100042477,2011,Nouvelle-Aquitaine,2
79.0,201100042516,2011,Nouvelle-Aquitaine,2
80.0,201100042560,2011,Nord-Pas-de-Calais-Picardie,2
80.0,201100042561,2011,Nord-Pas-de-Calais-Picardie,2
80.0,201100042561,2011,Nord-Pas-de-Calais-Picardie,2
80.0,201100042588,2011,Nord-Pas-de-Calais-Picardie,2
80.0,201100042605,2011,Nord-Pas-de-Calais-Picardie,2
80.0,201100042716,2011,Nord-Pas-de-Calais-Picardie,2
80.0,201100042761,2011,Nord-Pas-de-Calais-Picardie,2
80.0,201100042811,2011,Nord-Pas-de-Calais-Picardie,2
80.0,201100042836,2011,Nord-Pas-de-Calais-Picardie,2
81.0,201100042907,2011,Occitanie,2
81.0,201100042909,2011,Occitanie,2
81.0,201100042911,2011,Occitanie,2
81.0,201100042912,2011,Occitanie,2
81.0,201100042919,2011,Occitanie,2
81.0,201100042920,2011,Occitanie,2
81.0,201100042929,2011,Occitanie,2
81.0,201100042938,2011,Occitanie,2
82.0,201100042949,2011,Occitanie,2
82.0,201100042949,2011,Occitanie,2
82.0,201100042977,2011,Occitanie,2
82.0,201100043011,2011,Occitanie,2
83.0,201100043042,2011,Provence-Alpes-Côte d'Azur,2
83.0,201100043051,2011,Provence-Alpes-Côte d'Azur,2
83.0,201100043053,2011,Provence-Alpes-Côte d'Azur,2
83.0,201100043056,2011,Provence-Alpes-Côte d'Azur,2
83.0,201100043068,2011,Provence-Alpes-Côte d'Azur,2
83.0,201100043072,2011,Provence-Alpes-Côte d'Azur,2
83.0,201100043073,2011,Provence-Alpes-Côte d'Azur,2
83.0,201100043076,2011,Provence-Alpes-Côte d'Azur,2
83.0,201100043076,2011,Provence-Alpes-Côte d'Azur,2
83.0,201100043084,2011,Provence-Alpes-Côte d'Azur,2
83.0,201100043092,2011,Provence-Alpes-Côte d'Azur,2
83.0,201100043104,2011,Provence-Alpes-Côte d'Azur,2
83.0,201100043193,2011,Provence-Alpes-Côte d'Azur,2
83.0,201100043233,2011,Provence-Alpes-Côte d'Azur,2
83.0,201100043266,2011,Provence-Alpes-Côte d'Azur,2
83.0,201100043316,2011,Provence-Alpes-Côte d'Azur,2
83.0,201100043368,2011,Provence-Alpes-Côte d'Azur,2
83.0,201100043406,2011,Provence-Alpes-Côte d'Azur,2
83.0,201100043472,2011,Provence-Alpes-Côte d'Azur,2
83.0,201100043472,2011,Provence-Alpes-Côte d'Azur,2
83.0,201100043487,2011,Provence-Alpes-Côte d'Azur,2
83.0,201100043502,2011,Provence-Alpes-Côte d'Azur,2
83.0,201100043534,2011,Provence-Alpes-Côte d'Azur,2
84.0,201100043614,2011,Provence-Alpes-Côte d'Azur,2
84.0,201100043618,2011,Provence-Alpes-Côte d'Azur,2
84.0,201100043620,2011,Provence-Alpes-Côte d'Azur,2
84.0,201100043622,2011,Provence-Alpes-Côte d'Azur,2
84.0,201100043630,2011,Provence-Alpes-Côte d'Azur,2
84.0,201100043631,2011,Provence-Alpes-Côte d'Azur,2
84.0,201100043633,2011,Provence-Alpes-Côte d'Azur,2
84.0,201100043636,2011,Provence-Alpes-Côte d'Azur,2
85.0,201100043665,2011,Pays de la Loire,2
85.0,201100043680,2011,Pays de la Loire,2
85.0,201100043710,2011,Pays de la Loire,2
86.0,201100043889,2011,Nouvelle-Aquitaine,2
87.0,201100043934,2011,Nouvelle-Aquitaine,2
87.0,201100044171,2011,Nouvelle-Aquitaine,2
87.0,201100044196,2011,Nouvelle-Aquitaine,2
87.0,201100044207,2011,Nouvelle-Aquitaine,2
88.0,201100044263,2011,Grand-Est,2
88.0,201100044278,2011,Grand-Est,2
88.0,201100044281,2011,Grand-Est,2
88.0,201100044282,2011,Grand-Est,2
88.0,201100044284,2011,Grand-Est,2
88.0,201100044294,2011,Grand-Est,2
88.0,201100044294,2011,Grand-Est,2
88.0,201100044314,2011,Grand-Est,2
89.0,201100044320,2011,Bourgogne-Franche-Comté,2
89.0,201100044327,2011,Bourgogne-Franche-Comté,2
89.0,201100044342,2011,Bourgogne-Franche-Comté,2
91.0,201100044546,2011,Ile-de-France,2
91.0,201100044654,2011,Ile-de-France,2
91.0,201100044733,2011,Ile-de-France,2
91.0,201100044858,2011,Ile-de-France,2
91.0,201100045003,2011,Ile-de-France,2
91.0,201100045016,2011,Ile-de-France,2
91.0,201100045030,2011,Ile-de-France,2
91.0,201100045058,2011,Ile-de-France,2
91.0,201100045064,2011,Ile-de-France,2
91.0,201100045272,2011,Ile-de-France,2
92.0,201100045392,2011,Ile-de-France,2
92.0,201100045396,2011,Ile-de-France,2
92.0,201100045811,2011,Ile-de-France,2
92.0,201100045939,2011,Ile-de-France,2
92.0,201100045956,2011,Ile-de-France,2
92.0,201100045978,2011,Ile-de-France,2
92.0,201100046106,2011,Ile-de-France,2
92.0,201100046107,2011,Ile-de-France,2
92.0,201100046401,2011,Ile-de-France,2
92.0,201100046523,2011,Ile-de-France,2
92.0,201100046546,2011,Ile-de-France,2
92.0,201100046808,2011,Ile-de-France,2
92.0,201100046885,2011,Ile-de-France,2
92.0,201100046897,2011,Ile-de-France,2
92.0,201100047074,2011,Ile-de-France,2
92.0,201100047349,2011,Ile-de-France,2
92.0,201100047412,2011,Ile-de-France,2
93.0,201100047568,2011,Ile-de-France,2
93.0,201100047632,2011,Ile-de-France,2
93.0,201100047662,2011,Ile-de-France,2
93.0,201100047760,2011,Ile-de-France,2
93.0,201100047771,2011,Ile-de-France,2
93.0,201100047789,2011,Ile-de-France,2
93.0,201100047935,2011,Ile-de-France,2
93.0,201100047971,2011,Ile-de-France,2
93.0,201100047999,2011,Ile-de-France,2
93.0,201100048173,2011,Ile-de-France,2
93.0,201100048219,2011,Ile-de-France,2
93.0,201100048362,2011,Ile-de-France,2
93.0,201100048365,2011,Ile-de-France,2
93.0,201100048377,2011,Ile-de-France,2
93.0,201100048406,2011,Ile-de-France,2
93.0,201100048473,2011,Ile-de-France,2
93.0,201100048557,2011,Ile-de-France,2
93.0,201100048637,2011,Ile-de-France,2
93.0,201100048671,2011,Ile-de-France,2
93.0,201100048717,2011,Ile-de-France,2
93.0,201100048799,2011,Ile-de-France,2
93.0,201100048857,2011,Ile-de-France,2
93.0,201100048950,2011,Ile-de-France,2
93.0,201100048980,2011,Ile-de-France,2
93.0,201100049050,2011,Ile-de-France,2
93.0,201100049205,2011,Ile-de-France,2
93.0,201100049205,2011,Ile-de-France,2
93.0,201100049237,2011,Ile-de-France,2
93.0,201100049416,2011,Ile-de-France,2
93.0,201100049451,2011,Ile-de-France,2
93.0,201100049478,2011,Ile-de-France,2
93.0,201100049478,2011,Ile-de-France,2
93.0,201100049486,2011,Ile-de-France,2
93.0,201100049486,2011,Ile-de-France,2
93.0,201100049499,2011,Ile-de-France,2
93.0,201100049525,2011,Ile-de-France,2
93.0,201100049587,2011,Ile-de-France,2
93.0,201100049745,2011,Ile-de-France,2
93.0,201100049762,2011,Ile-de-France,2
93.0,201100049766,2011,Ile-de-France,2
93.0,201100049787,2011,Ile-de-France,2
93.0,201100049840,2011,Ile-de-France,2
94.0,201100049980,2011,Ile-de-France,2
94.0,201100050001,2011,Ile-de-France,2
94.0,201100050191,2011,Ile-de-France,2
94.0,201100050214,2011,Ile-de-France,2
94.0,201100050379,2011,Ile-de-France,2
94.0,201100050513,2011,Ile-de-France,2
94.0,201100050754,2011,Ile-de-France,2
94.0,201100050755,2011,Ile-de-France,2
94.0,201100050980,2011,Ile-de-France,2
94.0,201100051003,2011,Ile-de-France,2
94.0,201100051179,2011,Ile-de-France,2
94.0,201100051248,2011,Ile-de-France,2
94.0,201100051363,2011,Ile-de-France,2
94.0,201100051367,2011,Ile-de-France,2
94.0,201100051408,2011,Ile-de-France,2
94.0,201100051509,2011,Ile-de-France,2
94.0,201100051607,2011,Ile-de-France,2
94.0,201100051611,2011,Ile-de-France,2
94.0,201100051671,2011,Ile-de-France,2
94.0,201100051675,2011,Ile-de-France,2
94.0,201100051678,2011,Ile-de-France,2
94.0,201100051792,2011,Ile-de-France,2
94.0,201100051811,2011,Ile-de-France,2
94.0,201100051818,2011,Ile-de-France,2
94.0,201100051916,2011,Ile-de-France,2
94.0,201100051986,2011,Ile-de-France,2
95.0,201100052040,2011,Ile-de-France,2
95.0,201100052053,2011,Ile-de-France,2
95.0,201100052103,2011,Ile-de-France,2
95.0,201100052232,2011,Ile-de-France,2
95.0,201100052268,2011,Ile-de-France,2
95.0,201100052319,2011,Ile-de-France,2
95.0,201100052338,2011,Ile-de-France,2
95.0,201100052459,2011,Ile-de-France,2
95.0,201100052509,2011,Ile-de-France,2
95.0,201100052565,2011,Ile-de-France,2
95.0,201100052599,2011,Ile-de-France,2
95.0,201100052603,2011,Ile-de-France,2
95.0,201100052605,2011,Ile-de-France,2
95.0,201100052607,2011,Ile-de-France,2
95.0,201100052609,2011,Ile-de-France,2
95.0,201100052616,2011,Ile-de-France,2
20.1,201100052691,2011,,2
20.1,201100052710,2011,,2
20.1,201100052752,2011,,2
20.1,201100052762,2011,,2
77.0,201100052849,2011,Ile-de-France,2
77.0,201100052849,2011,Ile-de-France,2
77.0,201100052849,2011,Ile-de-France,2
94.0,201100052863,2011,Ile-de-France,2
94.0,201100052882,2011,Ile-de-France,2
77.0,201100052909,2011,Ile-de-France,2
77.0,201100052934,2011,Ile-de-France,2
77.0,201100052934,2011,Ile-de-France,2
77.0,201100052934,2011,Ile-de-France,2
77.0,201100052962,2011,Ile-de-France,2
94.0,201100052963,2011,Ile-de-France,2
94.0,201100052968,2011,Ile-de-France,2
77.0,201100053018,2011,Ile-de-France,2
94.0,201100053120,2011,Ile-de-France,2
94.0,201100053172,2011,Ile-de-France,2
94.0,201100053176,2011,Ile-de-France,2
77.0,201100053184,2011,Ile-de-France,2
94.0,201100053267,2011,Ile-de-France,2
77.0,201100053290,2011,Ile-de-France,2
77.0,201100053293,2011,Ile-de-France,2
95.0,201100053456,2011,Ile-de-France,2
93.0,201100053467,2011,Ile-de-France,2
93.0,201100053515,2011,Ile-de-France,2
95.0,201100053516,2011,Ile-de-France,2
95.0,201100053749,2011,Ile-de-France,2
93.0,201100053777,2011,Ile-de-France,2
93.0,201100053823,2011,Ile-de-France,2
93.0,201100053898,2011,Ile-de-France,2
95.0,201100053973,2011,Ile-de-France,2
93.0,201100054010,2011,Ile-de-France,2
93.0,201100054031,2011,Ile-de-France,2
93.0,201100054038,2011,Ile-de-France,2
78.0,201100054223,2011,Ile-de-France,2
78.0,201100054237,2011,Ile-de-France,2
78.0,201100054249,2011,Ile-de-France,2
78.0,201100054353,2011,Ile-de-France,2
75.0,201100054370,2011,Ile-de-France,2
92.0,201100054445,2011,Ile-de-France,2
92.0,201100054454,2011,Ile-de-France,2
78.0,201100054535,2011,Ile-de-France,2
78.0,201100054576,2011,Ile-de-France,2
78.0,201100054685,2011,Ile-de-France,2
92.0,201100054735,2011,Ile-de-France,2
92.0,201100054735,2011,Ile-de-France,2
94.0,201100054819,2011,Ile-de-France,2
91.0,201100054874,2011,Ile-de-France,2
91.0,201100054879,2011,Ile-de-France,2
91.0,201100054883,2011,Ile-de-France,2
91.0,201100054901,2011,Ile-de-France,2
91.0,201100055099,2011,Ile-de-France,2
91.0,201100055293,2011,Ile-de-France,2
91.0,201100055370,2011,Ile-de-France,2
20.2,201100055418,2011,,2
59.0,201100055681,2011,Nord-Pas-de-Calais-Picardie,2
62.0,201100055685,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100055703,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100055707,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100055711,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100055718,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100055719,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100055747,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100055751,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100055757,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100055757,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100055759,2011,Nord-Pas-de-Calais-Picardie,2
59.0,201100055759,2011,Nord-Pas-de-Calais-Picardie,2
69.0,201100055774,2011,Auvergne-Rhône-Alpes,2
69.0,201100055825,2011,Auvergne-Rhône-Alpes,2
69.0,201100055869,2011,Auvergne-Rhône-Alpes,2
69.0,201100055871,2011,Auvergne-Rhône-Alpes,2
69.0,201100055928,2011,Auvergne-Rhône-Alpes,2
69.0,201100055929,2011,Auvergne-Rhône-Alpes,2
33.0,201100056071,2011,Nouvelle-Aquitaine,2
33.0,201100056093,2011,Nouvelle-Aquitaine,2
33.0,201100056122,2011,Nouvelle-Aquitaine,2
33.0,201100056136,2011,Nouvelle-Aquitaine,2
33.0,201100056136,2011,Nouvelle-Aquitaine,2
33.0,201100056171,2011,Nouvelle-Aquitaine,2
33.0,201100056199,2011,Nouvelle-Aquitaine,2
69.0,201100056286,2011,Auvergne-Rhône-Alpes,2
69.0,201100056310,2011,Auvergne-Rhône-Alpes,2
67.0,201100056353,2011,Grand-Est,2
67.0,201100056374,2011,Grand-Est,2
67.0,201100056376,2011,Grand-Est,2
54.0,201100056382,2011,Grand-Est,2
54.0,201100056388,2011,Grand-Est,2
57.0,201100056408,2011,Grand-Est,2
57.0,201100056408,2011,Grand-Est,2
57.0,201100056423,2011,Grand-Est,2
69.0,201100056470,2011,Auvergne-Rhône-Alpes,2
69.0,201100056511,2011,Auvergne-Rhône-Alpes,2
69.0,201100056518,2011,Auvergne-Rhône-Alpes,2
69.0,201100056683,2011,Auvergne-Rhône-Alpes,2
42.0,201100056709,2011,Auvergne-Rhône-Alpes,2
69.0,201100056814,2011,Auvergne-Rhône-Alpes,2
69.0,201100056843,2011,Auvergne-Rhône-Alpes,2
69.0,201100056856,2011,Auvergne-Rhône-Alpes,2
69.0,201100056862,2011,Auvergne-Rhône-Alpes,2
69.0,201100056871,2011,Auvergne-Rhône-Alpes,2
69.0,201100056889,2011,Auvergne-Rhône-Alpes,2
69.0,201100056889,2011,Auvergne-Rhône-Alpes,2
69.0,201100056889,2011,Auvergne-Rhône-Alpes,2
69.0,201100056889,2011,Auvergne-Rhône-Alpes,2
38.0,201100056964,2011,Auvergne-Rhône-Alpes,2
38.0,201100057026,2011,Auvergne-Rhône-Alpes,2
69.0,201100057068,2011,Auvergne-Rhône-Alpes,2
38.0,201100057100,2011,Auvergne-Rhône-Alpes,2
69.0,201100057143,2011,Auvergne-Rhône-Alpes,2
69.0,201100057167,2011,Auvergne-Rhône-Alpes,2
